,Dominant_Topic,Date,Text
374,2,2022-03-27,"...

Cheers, will give it a try!"
132,2,2023-05-30,"In my case it's the complete opposite. Today it disabled itself. Got the warning it didn't work anymore and needs to be inspected, disabling the lane assist at the same time.
I fixed an appointment at the dealership's mechanic next week, at least I can still drive the car.
I've got the car since last Wednesday, but I was prepared for bugs and similar, just like with any other electronic device."
330,2,2022-04-23,Hi there - I was wondering if you had luck with the new bulbs and if it improved the colour of the beam? Cheers
77,2,2022-01-19,"...

In winter?"
276,2,2022-06-13,"...

Nearside is just stupidness!
Have never liked the term.
Near the kerb I think but why not take something almost everyone on the planet understands like left and right and cock it up so much that even the motor industry send the wrong handed bits to each other because some fuckwit ordered a nearside thingy from a country that drives on the wrong side of the road.

Gaz"
112,2,2023-06-01,"...

The problem is that the E bonnet is slightly different to the ICE one and no unfortunately not repairable - big V in the centre front making a large crease!
I just find it irresponsible by Fiat to be selling these cars in bulk and not providing the backup."
342,2,2022-03-27,"...

Amazing thank you!"
461,2,2022-01-18,"Turn off the climate air con system - including the fan - so everything fully off 
Does it go up a tad ?"
225,2,2022-12-02,"Mine is also showing 165 miles in this cold weather. But with climate control on it will be less (140?). Try not to change the charging settings and it should be left on level 3. When i first got mine a played around with this setting and switched it to level 5 for rapid charging resulting in battery error message that wouldn’t go away and had to take it in for a service.

preheating the cabin via the app or pre scheduled time will consume about 2% of your battery in cold conditions. I use one step regeneration mode (RANGE mode) and (NORMAL mode) in traffic jams and parking as it coasts and not so jerky.

great nippy little car."
408,2,2022-02-04,"...

Ah, OK, I was making assumptions based on this being the Fiat 500 sub-forum.

Apologies."
371,2,2022-04-01,Just received our Fiat500e red 24kw and it just comes with the Type2 to Type2 AC cable. No granny charger. Luckily we already have one with our Kona. The Fiat looks a great little car!
160,2,2023-04-04,"Yes I drive one 42kwh version (My wife's car). Fits me a hefty 6ft 4ins. 160m range with ease. Today I got two dining room chairs in the back down to the dump. Lots of room. First EV? Yeah a good contender but do drive a Corsa-e as well. I also have a Mokka-e which on paper looks similar. It isn't. The Mokka makes a comfy Cruiser but the 500e is a good city car.
I agree about the headlights. Standard ones are insufficient you need the LED version."
475,2,2022-02-11,"Depends on your car. 
-Some will run at the last temperature that you set inside the car. 
-Some will let you set the temperature in the app or vehicle settings. 
-Some will always precondition to a fixed temperature. Say 19 Degrees.

I’m not familiar with the Fiat EVs so will leave it for another person to explain how it works for you, but what you’ve been told by someone may well be true in their specific car."
602,2,2021-05-11,"...

Absolutely no idea. I’ve emailed the dealer to chase and today I’ve been told delivery in 8 to 12 weeks. We’ve got a 64 plate 500 that has a buyer but can’t sell until the new one arrives.

Edit: Just read @Mickeypeach post, makes sense"
354,2,2022-04-18,"...

This happens to me as well. All works fine for about five starts or so (haven’t counted) between the clouds and then the Myenergi app shows the charge delayed icon. Unlocking the car returns everything back to ‘normal’. Then it’s rinse and repeat."
296,2,2022-04-29,"I’m in the same situation - the app displays 95m with 86% SoC! I hope that’s not the actual range at least 😅 (although I was going relatively fast for most of the missing 14%, so it could be…)

ETA: thankfully, I can confirm that the issue is indeed just within the app!"
172,2,2023-03-11,"...

I know all wipers are that way that’s not my issue or niggle it’s that one side like I said is about 30cm square missing the other side is just a small slither that doesn’t really come into my field of vision the other side affects say the height of a pedestrian standing on the pavement or a street sign or often traffic signals its a big difference in the two, I’ll see if I can get a photo after this flu has cleared up to help you understand a little easier"
459,2,2022-01-18,"'They all do that sir' . Mine is the same and seems all owners experience the same. WLTP figures are just like the claimed MPG in ICE cars - calculated based on a specific test which is not like the real world. But it is very odd that everyone has range of 161 miles at 100% Soc, suggesting the software has adjusted it. Very read some people saw 190 range when they first purchased the car, I don't recall seeing that personally."
1,2,2023-04-04,"I could contact the EU consumer's rights office as the problem seems to come from Fiat itself.
In a German forum an Austrian user has the same issue, there the dealer doesn't get informed either where the exact problem lies.
My dealer told me they had several 500e standing in the basement, which take up space while their customers wait to lay hand on as long as I do.
As you say, I wouldn't like to get a car with perpetual issues."
693,2,2020-11-19,"...

The only downside is overtaking on single carriageways.

The easy solution is not to overtake. Or use your co-pilot."
688,2,2020-11-19,"Imagine if you have just bought a range rover in 2029 with only 2,000 mile on it, that would be a terrible waste....

What is frightening is that people will believe this sh!t"
67,2,2022-01-19,"Indeed, the Panda has always been designed as a compact, cheap, simple and therefore reliable car for people who just want a car. The joy of simplicity!"
723,2,2020-10-26,Would this be the first official EV soft-top?
4,2,2023-04-04,"Fix
It
Again
Tony.

"
70,2,2022-01-19,"On the plus side, making all these safety systems compulsory will drive down the cost and increase the reliability - eventually.

But to put it all jn perspective, the top of the range Panda (100hp like ours) was priced at £9995 when it went off sale in 2010. It had climate control, ABS, traction control, and two airbags, which was a fair bit more than the minimum legal requirement. However paired down the EV Panda is, it’s unlikely that the base model will retail for less than twice the cost."
